time,event,note,basket,legs,first_entry,gap,volume,price,trigger,bid,ask,balance,equity,basket_start_balance,day_start_balance,basket_pnl,daily_pnl,common_sl,total_lots,positions,day,day_locked
2021.09.20 00:00:00,day_start,,5,1,1754.014,10.0,0.0,0.0,0.0,1754.125,1754.25,2869.81,2869.4,2869.87,2869.81,-0.4699999999997999,-0.4099999999998545,1694.604,0.01,1,20210920,false
2021.09.20 02:24:23,buy_request,prescribed size; projected basket stop,5,1,1754.014,10.0,0.01,1744.001,1744.014,1743.551,1744.001,2869.81,2858.82,2869.87,2869.81,-11.049999999999727,-10.989999999999782,1694.604,0.01,1,20210920,false
2021.09.20 02:24:23,buy_filled,,5,2,1754.014,10.0,0.01,1744.001,1744.014,1743.551,1744.001,2869.75,2858.31,2869.87,2869.81,-11.559999999999945,-11.5,1719.33,0.02,2,20210920,false
2021.09.20 09:46:30,native_exit,one or more protective SL/TP positions exited,5,2,1754.014,10.0,0.0,0.0,0.0,1759.352,1759.477,2889.91,2889.91,2869.87,2869.81,20.039999999999964,20.09999999999991,1719.333,0.0,0,20210920,false
2021.09.20 09:46:30,basket_closed,native_sl_tp,5,2,1754.014,10.0,0.0,0.0,0.0,1759.352,1759.477,2889.91,2889.91,2869.87,2869.81,20.039999999999964,20.09999999999991,1719.333,0.0,0,20210920,false
2021.09.20 09:46:31,buy_request,prescribed size; projected basket stop,6,0,0.0,10.0,0.01,1759.476,1759.476,1759.351,1759.476,2889.91,2889.91,2889.91,2869.81,0.0,20.09999999999991,0.0,0.0,0,20210920,false
2021.09.20 09:46:31,buy_filled,,6,1,1759.476,10.0,0.01,1759.476,1759.476,1759.351,1759.476,2889.85,2889.72,2889.91,2869.81,-0.19000000000005457,19.909999999999854,1699.531,0.01,1,20210920,false
2021.09.21 00:00:00,day_start,,6,1,1759.476,10.0,0.0,0.0,0.0,1764.954,1765.079,2889.85,2894.79,2889.91,2889.85,4.880000000000109,4.940000000000055,1699.536,0.01,1,20210921,false
2021.09.21 15:18:03,native_exit,one or more protective SL/TP positions exited,6,1,1759.476,10.0,0.0,0.0,0.0,1780.077,1780.202,2909.92,2909.92,2889.91,2889.85,20.01000000000022,20.070000000000164,1700.066,0.0,0,20210921,false
2021.09.21 15:18:03,basket_closed,native_sl_tp,6,1,1759.476,10.0,0.0,0.0,0.0,1780.077,1780.202,2909.92,2909.92,2889.91,2889.85,20.01000000000022,20.070000000000164,1700.066,0.0,0,20210921,false
2021.09.21 15:18:04,buy_request,prescribed size; projected basket stop,7,0,0.0,10.0,0.01,1780.25,1780.25,1780.125,1780.25,2909.92,2909.92,2909.92,2889.85,0.0,20.070000000000164,0.0,0.0,0,20210921,false
2021.09.21 15:18:04,buy_filled,,7,1,1780.25,10.0,0.01,1780.25,1780.25,1780.125,1780.25,2909.86,2909.74,2909.92,2889.85,-0.18000000000029104,19.889999999999873,1720.305,0.01,1,20210921,false
2021.09.22 00:00:00,day_start,,7,1,1780.25,10.0,0.0,0.0,0.0,1774.924,1775.049,2909.86,2904.0,2909.92,2909.86,-5.920000000000073,-5.860000000000127,1720.31,0.01,1,20210922,false
2021.09.22 18:00:04,buy_request,prescribed size; projected basket stop,7,1,1780.25,10.0,0.01,1770.246,1770.25,1770.059,1770.246,2909.86,2899.14,2909.92,2909.86,-10.7800000000002,-10.720000000000255,1720.84,0.01,1,20210922,false
2021.09.22 18:00:04,buy_filled,,7,2,1780.25,10.0,0.01,1770.246,1770.25,1770.059,1770.246,2909.8,2898.89,2909.92,2909.86,-11.0300000000002,-10.970000000000255,1745.571,0.02,2,20210922,false
2021.09.22 18:08:42,native_exit,one or more protective SL/TP positions exited,7,2,1780.25,10.0,0.0,0.0,0.0,1785.6,1785.787,2929.97,2929.97,2909.92,2909.86,20.049999999999727,20.109999999999673,1745.573,0.0,0,20210922,false
2021.09.22 18:08:42,basket_closed,native_sl_tp,7,2,1780.25,10.0,0.0,0.0,0.0,1785.6,1785.787,2929.97,2929.97,2909.92,2909.86,20.049999999999727,20.109999999999673,1745.573,0.0,0,20210922,false
2021.09.22 18:08:42,buy_request,prescribed size; projected basket stop,8,0,0.0,10.0,0.01,1785.829,1785.829,1785.642,1785.829,2929.97,2929.97,2929.97,2909.86,0.0,20.109999999999673,0.0,0.0,0,20210922,false
2021.09.22 18:08:42,buy_filled,,8,1,1785.829,10.0,0.01,1785.829,1785.829,1785.642,1785.829,2929.91,2929.72,2929.97,2909.86,-0.25,19.859999999999673,1725.884,0.01,1,20210922,false
2021.09.22 18:39:38,buy_request,prescribed size; projected basket stop,8,1,1785.829,10.0,0.01,1775.822,1775.829,1775.635,1775.822,2929.91,2919.72,2929.97,2909.86,-10.25,9.859999999999673,1725.889,0.01,1,20210922,false
2021.09.22 18:39:38,buy_filled,,8,2,1785.829,10.0,0.01,1775.822,1775.829,1775.635,1775.822,2929.85,2919.48,2929.97,2909.86,-10.489999999999782,9.61999999999989,1750.883,0.02,2,20210922,false
2021.09.22 19:00:14,buy_request,prescribed size; projected basket stop,8,2,1785.829,10.0,0.01,1765.82,1765.829,1765.695,1765.82,2929.85,2899.6,2929.97,2909.86,-30.36999999999989,-10.260000000000218,1750.886,0.02,2,20210922,false
2021.09.22 19:00:14,buy_filled,,8,3,1785.829,10.0,0.01,1765.82,1765.829,1765.695,1765.82,2929.79,2899.42,2929.97,2909.86,-30.549999999999727,-10.440000000000055,1755.882,0.03,3,20210922,false
2021.09.23 00:00:00,day_start,,8,3,1785.829,10.0,0.0,0.0,0.0,1767.051,1767.176,2929.79,2898.67,2929.97,2929.79,-31.299999999999727,-31.11999999999989,1755.884,0.03,3,20210923,false
2021.09.23 13:06:27,native_exit,one or more protective SL/TP positions exited,8,3,1785.829,10.0,0.0,0.0,0.0,1757.454,1757.904,2869.87,2869.87,2929.97,2929.79,-60.09999999999991,-59.92000000000007,1757.484,0.0,0,20210923,false
2021.09.23 13:06:27,basket_closed,native_sl_tp,8,3,1785.829,10.0,0.0,0.0,0.0,1757.454,1757.904,2869.87,2869.87,2929.97,2929.79,-60.09999999999991,-59.92000000000007,1757.484,0.0,0,20210923,false
2021.09.23 13:06:27,buy_request,prescribed size; projected basket stop,9,0,0.0,10.0,0.01,1757.872,1757.872,1757.422,1757.872,2869.87,2869.87,2869.87,2929.79,0.0,-59.92000000000007,0.0,0.0,0,20210923,false
2021.09.23 13:06:27,buy_filled,,9,1,1757.872,10.0,0.01,1757.872,1757.872,1757.422,1757.872,2869.81,2869.36,2869.87,2929.79,-0.5099999999997635,-60.429999999999836,1727.847,0.01,1,20210923,false
2021.09.23 15:16:39,buy_request,prescribed size; projected basket stop,9,1,1757.872,10.0,0.01,1747.863,1747.872,1747.738,1747.863,2869.81,2859.68,2869.87,2929.79,-10.190000000000055,-70.11000000000013,1727.852,0.01,1,20210923,false
2021.09.23 15:16:39,buy_filled,,9,2,1757.872,10.0,0.01,1747.863,1747.872,1747.738,1747.863,2869.75,2859.5,2869.87,2929.79,-10.36999999999989,-70.28999999999996,1737.885,0.02,2,20210923,false
2021.09.23 20:24:42,native_exit,one or more protective SL/TP positions exited,9,2,1757.872,10.0,0.0,0.0,0.0,1737.856,1737.981,2839.74,2839.74,2869.87,2929.79,-30.13000000000011,-90.05000000000018,1737.888,0.0,0,20210923,false
2021.09.23 20:24:42,basket_closed,native_sl_tp,9,2,1757.872,10.0,0.0,0.0,0.0,1737.856,1737.981,2839.74,2839.74,2869.87,2929.79,-30.13000000000011,-90.05000000000018,1737.888,0.0,0,20210923,false
2021.09.23 20:24:42,daily_loss_lock,closed plus floating daily threshold,9,2,1757.872,10.0,0.0,0.0,0.0,1737.856,1737.981,2839.74,2839.74,2869.87,2929.79,-30.13000000000011,-90.05000000000018,1737.888,0.0,0,20210923,true
2021.09.24 00:00:00,day_start,,9,0,0.0,0.0,0.0,0.0,0.0,1746.284,1746.409,2839.74,2839.74,2869.87,2839.74,-30.13000000000011,0.0,0.0,0.0,0,20210924,false
2021.09.24 00:00:00,buy_request,prescribed size; projected basket stop,10,0,0.0,10.0,0.01,1746.409,1746.409,1746.284,1746.409,2839.74,2839.74,2839.74,2839.74,0.0,0.0,0.0,0.0,0,20210924,false
2021.09.24 00:00:00,buy_filled,,10,1,1746.409,10.0,0.01,1746.409,1746.409,1746.284,1746.409,2839.68,2839.55,2839.74,2839.74,-0.18999999999959982,-0.18999999999959982,1686.464,0.01,1,20210924,false
2021.09.26 22:05:00,day_start,,10,1,1746.409,10.0,0.0,0.0,0.0,1750.071,1750.196,2839.68,2842.81,2839.74,2839.68,3.0700000000001637,3.130000000000109,1686.469,0.01,1,20210926,false
2021.09.27 00:00:00,day_start,,10,1,1746.409,10.0,0.0,0.0,0.0,1749.573,1749.698,2839.68,2842.31,2839.74,2839.68,2.5700000000001637,2.630000000000109,1686.999,0.01,1,20210927,false
2021.09.28 00:00:00,day_start,,10,1,1746.409,10.0,0.0,0.0,0.0,1751.251,1751.376,2839.68,2843.46,2839.74,2839.68,3.7200000000002547,3.7800000000002,1686.999,0.01,1,20210928,false
2021.09.28 07:04:41,buy_request,prescribed size; projected basket stop,10,1,1746.409,10.0,0.01,1736.393,1736.409,1736.268,1736.393,2839.68,2828.48,2839.74,2839.68,-11.259999999999764,-11.199999999999818,1687.529,0.01,1,20210928,false
2021.09.28 07:04:41,buy_filled,,10,2,1746.409,10.0,0.01,1736.393,1736.409,1736.268,1736.393,2839.62,2828.3,2839.74,2839.68,-11.4399999999996,-11.379999999999654,1711.989,0.02,2,20210928,false
2021.09.29 00:00:00,day_start,,10,2,1746.409,10.0,0.0,0.0,0.0,1735.347,1735.472,2839.62,2825.4,2839.74,2839.62,-14.33999999999969,-14.2199999999998,1711.991,0.02,2,20210929,false
2021.09.29 14:20:41,buy_request,prescribed size; projected basket stop,10,2,1746.409,10.0,0.01,1726.404,1726.409,1726.279,1726.404,2839.62,2807.26,2839.74,2839.62,-32.47999999999956,-32.35999999999967,1712.521,0.02,2,20210929,false
2021.09.29 14:20:41,buy_filled,,10,3,1746.409,10.0,0.01,1726.404,1726.409,1726.279,1726.404,2839.56,2807.08,2839.74,2839.62,-32.659999999999854,-32.539999999999964,1717.167,0.03,3,20210929,false
2021.09.30 00:00:00,day_start,,10,3,1746.409,10.0,0.0,0.0,0.0,1728.891,1729.016,2839.56,2810.11,2839.74,2839.56,-29.629999999999654,-29.449999999999818,1717.169,0.03,3,20210930,false
2021.09.30 14:08:05,native_exit,one or more protective SL/TP positions exited,10,3,1746.409,10.0,0.0,0.0,0.0,1745.457,1745.582,2859.82,2859.82,2839.74,2839.56,20.080000000000382,20.26000000000022,1718.769,0.0,0,20210930,false
2021.09.30 14:08:05,basket_closed,native_sl_tp,10,3,1746.409,10.0,0.0,0.0,0.0,1745.457,1745.582,2859.82,2859.82,2839.74,2839.56,20.080000000000382,20.26000000000022,1718.769,0.0,0,20210930,false
2021.09.30 14:08:05,buy_request,prescribed size; projected basket stop,11,0,0.0,10.0,0.01,1745.581,1745.581,1745.456,1745.581,2859.82,2859.82,2859.82,2839.56,0.0,20.26000000000022,0.0,0.0,0,20210930,false
2021.09.30 14:08:05,buy_filled,,11,1,1745.581,10.0,0.01,1745.581,1745.581,1745.456,1745.581,2859.76,2859.64,2859.82,2839.56,-0.18000000000029104,20.079999999999927,1685.636,0.01,1,20210930,false
2021.10.01 00:00:00,day_start,,11,1,1745.581,10.0,0.0,0.0,0.0,1753.044,1753.169,2859.76,2866.69,2859.82,2859.76,6.869999999999891,6.929999999999836,1685.641,0.01,1,20211001,false
2021.10.03 22:05:00,day_start,,11,1,1745.581,10.0,0.0,0.0,0.0,1760.991,1761.116,2859.76,2874.11,2859.82,2859.76,14.289999999999964,14.349999999999909,1686.171,0.01,1,20211003,false
2021.10.04 00:00:00,day_start,,11,1,1745.581,10.0,0.0,0.0,0.0,1763.126,1763.251,2859.76,2876.25,2859.82,2859.76,16.429999999999836,16.48999999999978,1686.701,0.01,1,20211004,false
2021.10.04 14:39:39,native_exit,one or more protective SL/TP positions exited,11,1,1745.581,10.0,0.0,0.0,0.0,1766.718,1766.843,2879.84,2879.84,2859.82,2859.76,20.019999999999982,20.079999999999927,1686.701,0.0,0,20211004,false
2021.10.04 14:39:39,basket_closed,native_sl_tp,11,1,1745.581,10.0,0.0,0.0,0.0,1766.718,1766.843,2879.84,2879.84,2859.82,2859.76,20.019999999999982,20.079999999999927,1686.701,0.0,0,20211004,false
2021.10.04 14:39:39,buy_request,prescribed size; projected basket stop,12,0,0.0,10.0,0.01,1766.87,1766.87,1766.745,1766.87,2879.84,2879.84,2879.84,2859.76,0.0,20.079999999999927,0.0,0.0,0,20211004,false
2021.10.04 14:39:39,buy_filled,,12,1,1766.87,10.0,0.01,1766.87,1766.87,1766.745,1766.87,2879.78,2879.66,2879.84,2859.76,-0.18000000000029104,19.899999999999636,1706.925,0.01,1,20211004,false
2021.10.05 00:00:00,day_start,,12,1,1766.87,10.0,0.0,0.0,0.0,1768.079,1768.204,2879.78,2880.46,2879.84,2879.78,0.6199999999998909,0.6799999999998363,1706.93,0.01,1,20211005,false
2021.10.05 05:46:37,buy_request,prescribed size; projected basket stop,12,1,1766.87,10.0,0.01,1756.849,1756.87,1756.724,1756.849,2879.78,2869.1,2879.84,2879.78,-10.740000000000236,-10.680000000000291,1707.46,0.01,1,20211005,false
2021.10.05 05:46:37,buy_filled,,12,2,1766.87,10.0,0.01,1756.849,1756.87,1756.724,1756.849,2879.72,2868.91,2879.84,2879.78,-10.930000000000291,-10.870000000000346,1732.182,0.02,2,20211005,false
2021.10.06 00:00:00,day_start,,12,2,1766.87,10.0,0.0,0.0,0.0,1759.354,1759.479,2879.72,2873.11,2879.84,2879.72,-6.730000000000018,-6.609999999999673,1732.185,0.02,2,20211006,false
2021.10.06 08:01:27,buy_request,prescribed size; projected basket stop,12,2,1766.87,10.0,0.01,1746.85,1746.87,1746.725,1746.85,2879.72,2847.87,2879.84,2879.72,-31.970000000000255,-31.84999999999991,1732.715,0.02,2,20211006,false
2021.10.06 08:01:27,buy_filled,,12,3,1766.87,10.0,0.01,1746.85,1746.87,1746.725,1746.85,2879.66,2847.69,2879.84,2879.72,-32.15000000000009,-32.029999999999745,1737.445,0.03,3,20211006,false
2021.10.06 14:51:05,target_preempt,target reached or within broker distance,12,3,1766.87,10.0,0.0,1764.112,1764.113,1764.112,1764.237,2879.66,2899.83,2879.84,2879.72,19.98999999999978,20.110000000000127,1737.447,0.03,3,20211006,false
2021.10.06 14:51:05,basket_closed,target,12,3,1766.87,10.0,0.0,0.0,0.0,1764.112,1764.237,2899.83,2899.83,2879.84,2879.72,19.98999999999978,20.110000000000127,1737.447,0.0,0,20211006,false
2021.10.06 14:51:05,buy_request,prescribed size; projected basket stop,13,0,0.0,10.0,0.01,1764.262,1764.262,1764.137,1764.262,2899.83,2899.83,2899.83,2879.72,0.0,20.110000000000127,0.0,0.0,0,20211006,false
2021.10.06 14:51:05,buy_filled,,13,1,1764.262,10.0,0.01,1764.262,1764.262,1764.137,1764.262,2899.77,2899.65,2899.83,2879.72,-0.1799999999998363,19.93000000000029,1704.317,0.01,1,20211006,false
2021.10.07 00:00:00,day_start,,13,1,1764.262,10.0,0.0,0.0,0.0,1763.95,1764.075,2899.77,2897.86,2899.83,2899.77,-1.9699999999998,-1.9099999999998545,1704.322,0.01,1,20211007,false
2021.10.07 12:44:13,buy_request,prescribed size; projected basket stop,13,1,1764.262,10.0,0.01,1754.256,1754.262,1754.131,1754.256,2899.77,2888.04,2899.83,2899.77,-11.789999999999964,-11.730000000000018,1705.922,0.01,1,20211007,false
2021.10.07 12:44:13,buy_filled,,13,2,1764.262,10.0,0.01,1754.256,1754.262,1754.131,1754.256,2899.71,2887.85,2899.83,2899.77,-11.980000000000018,-11.920000000000073,1730.117,0.02,2,20211007,false
2021.10.08 00:00:00,day_start,,13,2,1764.262,10.0,0.0,0.0,0.0,1755.136,1755.261,2899.71,2888.81,2899.83,2899.71,-11.019999999999982,-10.900000000000091,1730.119,0.02,2,20211008,false
2021.10.08 12:30:38,native_exit,one or more protective SL/TP positions exited,13,2,1764.262,10.0,0.0,0.0,0.0,1770.652,1770.839,2919.83,2919.83,2899.83,2899.71,20.0,20.11999999999989,1730.649,0.0,0,20211008,false
2021.10.08 12:30:38,basket_closed,native_sl_tp,13,2,1764.262,10.0,0.0,0.0,0.0,1770.652,1770.839,2919.83,2919.83,2899.83,2899.71,20.0,20.11999999999989,1730.649,0.0,0,20211008,false
2021.10.08 12:30:39,buy_request,prescribed size; projected basket stop,14,0,0.0,10.0,0.01,1770.851,1770.851,1770.664,1770.851,2919.83,2919.83,2919.83,2899.71,0.0,20.11999999999989,0.0,0.0,0,20211008,false
2021.10.08 12:30:39,buy_filled,,14,1,1770.851,10.0,0.01,1770.851,1770.851,1770.664,1770.851,2919.77,2919.58,2919.83,2899.71,-0.25,19.86999999999989,1710.906,0.01,1,20211008,false
2021.10.08 14:34:13,buy_request,prescribed size; projected basket stop,14,1,1770.851,10.0,0.01,1760.834,1760.851,1760.709,1760.834,2919.77,2909.63,2919.83,2899.71,-10.199999999999818,9.920000000000073,1710.911,0.01,1,20211008,false
2021.10.08 14:34:13,buy_filled,,14,2,1770.851,10.0,0.01,1760.834,1760.851,1760.709,1760.834,2919.71,2909.45,2919.83,2899.71,-10.38000000000011,9.739999999999782,1735.9,0.02,2,20211008,false
2021.10.10 22:05:00,day_start,,14,2,1770.851,10.0,0.0,0.0,0.0,1757.309,1757.434,2919.71,2901.59,2919.83,2919.71,-18.23999999999978,-18.11999999999989,1735.903,0.02,2,20211010,false
